1,63.157408006120434
2,61.581596789973794
3,66.42393448329207
4,67.8795205295676
5,73.57949360762493
6,73.19874512323058
7,70.57565013016804
8,70.28709396513382
9,60.70402530632397
10,70.24960289379158
11,57.2225454349329
12,58.429215723925296
13,48.08183386774346
14,40.735086120001164
15,69.97766762912863
16,70.88826645955001
17,59.82388834433981
18,71.53468209446066
19,49.30468965284895
20,46.14818943136989
21,76.63311042407952
22,72.44902250082185
23,46.66628741273786
24,75.22830472134127
25,70.23991394042969
26,58.029074678326594
27,78.10219823251856
28,60.17149598527663
29,70.20911354593711
30,55.67039032737807
31,69.51074966581741
32,82.48467549239055
33,55.93838886223217
34,70.70299877506672
35,67.62219253388962
36,80.48162856904587
37,73.64500925800589
38,47.700599557102315
39,68.52834667545734
40,51.855317937265525
41,72.9275091945535
42,73.27760564218653
43,72.6578820861212
44,64.16038615160649
45,71.02687525985264
46,61.051681858478204
47,65.97413174468691
48,56.3273560174621
49,54.65891299861492
50,63.602059845877164
51,75.6990143426574
52,74.5324228872167
53,79.56487327046914
54,66.15401685355914
55,43.05494142286848
56,67.28987370859278
57,70.72649821668568
58,58.75268811518603
59,64.78041458129883
60,60.62449139887744
61,59.11465216155099
62,56.84238203445283
63,77.30921951142868
64,53.48564861788608
65,50.768106781610165
66,47.79703091158725
67,47.57082676651454
68,50.94501298961073
69,55.074801869911724
70,49.64252985586034
71,43.777105388074816
72,50.439377473132446
73,77.00008535857248
74,38.103922588990464
75,64.43375974598497
76,39.25230026245117
77,56.475283065644824
78,62.474303292756034
79,73.91868825478129
80,71.30197302185663
81,49.80269120471312
82,65.2744673171846
83,69.42719034629293
84,75.92293148229618
85,68.94102417596496
86,76.46032042550569
87,69.28570330024945
88,61.18318976978264
89,55.787940488003265
90,46.947272725624615
91,69.2140394909547
92,64.4569260625556
93,64.11489116555393
94,55.299612404096244
95,72.20509542333018
96,74.66329457500193
97,54.95891752337465
98,55.264598166588506
99,68.76024899624362
100,78.98705858287245
101,70.89073883660949
102,66.23137936733737
103,77.44615135570564
104,64.78215498971467
